timestamp_utc,price_eur_per_mwh,timestamp_europe_berlin,delivery_date
2024-11-28T02:00:00Z,32.08,2024-11-28T03:00:00+01:00,2024-11-28
2024-11-28T03:00:00Z,31.69,2024-11-28T04:00:00+01:00,2024-11-28
2024-11-28T04:00:00Z,52.29,2024-11-28T05:00:00+01:00,2024-11-28
2024-11-28T05:00:00Z,64.98,2024-11-28T06:00:00+01:00,2024-11-28
2024-11-28T06:00:00Z,88.13,2024-11-28T07:00:00+01:00,2024-11-28
2024-11-28T07:00:00Z,107.41,2024-11-28T08:00:00+01:00,2024-11-28
2024-11-28T08:00:00Z,107.41,2024-11-28T09:00:00+01:00,2024-11-28
2024-11-28T09:00:00Z,92.1,2024-11-28T10:00:00+01:00,2024-11-28
2024-11-28T10:00:00Z,98.7,2024-11-28T11:00:00+01:00,2024-11-28
2024-11-28T11:00:00Z,96.16,2024-11-28T12:00:00+01:00,2024-11-28
2024-11-28T12:00:00Z,96.68,2024-11-28T13:00:00+01:00,2024-11-28
2024-11-28T13:00:00Z,97.86,2024-11-28T14:00:00+01:00,2024-11-28
2024-11-28T14:00:00Z,111.59,2024-11-28T15:00:00+01:00,2024-11-28
2024-11-28T15:00:00Z,132.62,2024-11-28T16:00:00+01:00,2024-11-28
2024-11-28T16:00:00Z,149.33,2024-11-28T17:00:00+01:00,2024-11-28
2024-11-28T17:00:00Z,158.23,2024-11-28T18:00:00+01:00,2024-11-28
2024-11-28T18:00:00Z,153.91,2024-11-28T19:00:00+01:00,2024-11-28
2024-11-28T19:00:00Z,143.97,2024-11-28T20:00:00+01:00,2024-11-28
2024-11-28T20:00:00Z,132.49,2024-11-28T21:00:00+01:00,2024-11-28
2024-11-28T21:00:00Z,122.16,2024-11-28T22:00:00+01:00,2024-11-28
2024-11-28T22:00:00Z,112.6,2024-11-28T23:00:00+01:00,2024-11-28
2024-11-28T23:00:00Z,110.3,2024-11-29T00:00:00+01:00,2024-11-29
2024-11-29T00:00:00Z,107.01,2024-11-29T01:00:00+01:00,2024-11-29
2024-11-29T01:00:00Z,103.47,2024-11-29T02:00:00+01:00,2024-11-29
2024-11-29T02:00:00Z,102.8,2024-11-29T03:00:00+01:00,2024-11-29
2024-11-29T03:00:00Z,105.3,2024-11-29T04:00:00+01:00,2024-11-29
2024-11-29T04:00:00Z,115.28,2024-11-29T05:00:00+01:00,2024-11-29
2024-11-29T05:00:00Z,145.1,2024-11-29T06:00:00+01:00,2024-11-29
2024-11-29T06:00:00Z,169.28,2024-11-29T07:00:00+01:00,2024-11-29
2024-11-29T07:00:00Z,181.35,2024-11-29T08:00:00+01:00,2024-11-29
2024-11-29T08:00:00Z,162.49,2024-11-29T09:00:00+01:00,2024-11-29
2024-11-29T09:00:00Z,143.01,2024-11-29T10:00:00+01:00,2024-11-29
2024-11-29T10:00:00Z,136.4,2024-11-29T11:00:00+01:00,2024-11-29
2024-11-29T11:00:00Z,126.59,2024-11-29T12:00:00+01:00,2024-11-29
2024-11-29T12:00:00Z,119.5,2024-11-29T13:00:00+01:00,2024-11-29
2024-11-29T13:00:00Z,129.58,2024-11-29T14:00:00+01:00,2024-11-29
2024-11-29T14:00:00Z,141.02,2024-11-29T15:00:00+01:00,2024-11-29
2024-11-29T15:00:00Z,152.01,2024-11-29T16:00:00+01:00,2024-11-29
2024-11-29T16:00:00Z,150.44,2024-11-29T17:00:00+01:00,2024-11-29
2024-11-29T17:00:00Z,142.03,2024-11-29T18:00:00+01:00,2024-11-29
2024-11-29T18:00:00Z,130.81,2024-11-29T19:00:00+01:00,2024-11-29
2024-11-29T19:00:00Z,119.9,2024-11-29T20:00:00+01:00,2024-11-29
2024-11-29T20:00:00Z,115.1,2024-11-29T21:00:00+01:00,2024-11-29
2024-11-29T21:00:00Z,113.73,2024-11-29T22:00:00+01:00,2024-11-29
2024-11-29T22:00:00Z,103.45,2024-11-29T23:00:00+01:00,2024-11-29
2024-11-29T23:00:00Z,98.83,2024-11-30T00:00:00+01:00,2024-11-30
2024-11-30T00:00:00Z,92.0,2024-11-30T01:00:00+01:00,2024-11-30
2024-11-30T01:00:00Z,89.69,2024-11-30T02:00:00+01:00,2024-11-30
2024-11-30T02:00:00Z,86.9,2024-11-30T03:00:00+01:00,2024-11-30
2024-11-30T03:00:00Z,88.18,2024-11-30T04:00:00+01:00,2024-11-30
2024-11-30T04:00:00Z,90.18,2024-11-30T05:00:00+01:00,2024-11-30
2024-11-30T05:00:00Z,88.9,2024-11-30T06:00:00+01:00,2024-11-30
2024-11-30T06:00:00Z,103.06,2024-11-30T07:00:00+01:00,2024-11-30
2024-11-30T07:00:00Z,107.39,2024-11-30T08:00:00+01:00,2024-11-30
2024-11-30T08:00:00Z,91.17,2024-11-30T09:00:00+01:00,2024-11-30
2024-11-30T09:00:00Z,85.2,2024-11-30T10:00:00+01:00,2024-11-30
2024-11-30T10:00:00Z,86.12,2024-11-30T11:00:00+01:00,2024-11-30
2024-11-30T11:00:00Z,87.7,2024-11-30T12:00:00+01:00,2024-11-30
2024-11-30T12:00:00Z,90.03,2024-11-30T13:00:00+01:00,2024-11-30
2024-11-30T13:00:00Z,93.35,2024-11-30T14:00:00+01:00,2024-11-30
2024-11-30T14:00:00Z,124.34,2024-11-30T15:00:00+01:00,2024-11-30
2024-11-30T15:00:00Z,132.89,2024-11-30T16:00:00+01:00,2024-11-30
2024-11-30T16:00:00Z,136.94,2024-11-30T17:00:00+01:00,2024-11-30
2024-11-30T17:00:00Z,135.9,2024-11-30T18:00:00+01:00,2024-11-30
2024-11-30T18:00:00Z,131.96,2024-11-30T19:00:00+01:00,2024-11-30
2024-11-30T19:00:00Z,124.51,2024-11-30T20:00:00+01:00,2024-11-30
2024-11-30T20:00:00Z,115.08,2024-11-30T21:00:00+01:00,2024-11-30
2024-11-30T21:00:00Z,114.78,2024-11-30T22:00:00+01:00,2024-11-30
2024-11-30T22:00:00Z,106.67,2024-11-30T23:00:00+01:00,2024-11-30
2024-11-30T23:00:00Z,99.66,2024-12-01T00:00:00+01:00,2024-12-01
2024-12-01T00:00:00Z,90.01,2024-12-01T01:00:00+01:00,2024-12-01
2024-12-01T01:00:00Z,88.14,2024-12-01T02:00:00+01:00,2024-12-01
2024-12-01T02:00:00Z,85.7,2024-12-01T03:00:00+01:00,2024-12-01
2024-12-01T03:00:00Z,84.8,2024-12-01T04:00:00+01:00,2024-12-01
2024-12-01T04:00:00Z,85.31,2024-12-01T05:00:00+01:00,2024-12-01
2024-12-01T05:00:00Z,84.43,2024-12-01T06:00:00+01:00,2024-12-01
2024-12-01T06:00:00Z,89.97,2024-12-01T07:00:00+01:00,2024-12-01
2024-12-01T07:00:00Z,99.64,2024-12-01T08:00:00+01:00,2024-12-01
2024-12-01T08:00:00Z,94.6,2024-12-01T09:00:00+01:00,2024-12-01
2024-12-01T09:00:00Z,89.3,2024-12-01T10:00:00+01:00,2024-12-01
2024-12-01T10:00:00Z,82.38,2024-12-01T11:00:00+01:00,2024-12-01
2024-12-01T11:00:00Z,85.25,2024-12-01T12:00:00+01:00,2024-12-01
2024-12-01T12:00:00Z,83.08,2024-12-01T13:00:00+01:00,2024-12-01
2024-12-01T13:00:00Z,90.61,2024-12-01T14:00:00+01:00,2024-12-01
2024-12-01T14:00:00Z,108.62,2024-12-01T15:00:00+01:00,2024-12-01
2024-12-01T15:00:00Z,121.53,2024-12-01T16:00:00+01:00,2024-12-01
2024-12-01T16:00:00Z,117.77,2024-12-01T17:00:00+01:00,2024-12-01
2024-12-01T17:00:00Z,121.51,2024-12-01T18:00:00+01:00,2024-12-01
2024-12-01T18:00:00Z,110.23,2024-12-01T19:00:00+01:00,2024-12-01
2024-12-01T19:00:00Z,91.35,2024-12-01T20:00:00+01:00,2024-12-01
2024-12-01T20:00:00Z,84.36,2024-12-01T21:00:00+01:00,2024-12-01
2024-12-01T21:00:00Z,96.98,2024-12-01T22:00:00+01:00,2024-12-01
2024-12-01T22:00:00Z,85.0,2024-12-01T23:00:00+01:00,2024-12-01
2024-12-01T23:00:00Z,74.77,2024-12-02T00:00:00+01:00,2024-12-02
2024-12-02T00:00:00Z,65.78,2024-12-02T01:00:00+01:00,2024-12-02
2024-12-02T01:00:00Z,61.17,2024-12-02T02:00:00+01:00,2024-12-02
2024-12-02T02:00:00Z,46.44,2024-12-02T03:00:00+01:00,2024-12-02
2024-12-02T03:00:00Z,50.21,2024-12-02T04:00:00+01:00,2024-12-02
2024-12-02T04:00:00Z,69.53,2024-12-02T05:00:00+01:00,2024-12-02
2024-12-02T05:00:00Z,92.08,2024-12-02T06:00:00+01:00,2024-12-02
2024-12-02T06:00:00Z,125.25,2024-12-02T07:00:00+01:00,2024-12-02
2024-12-02T07:00:00Z,125.2,2024-12-02T08:00:00+01:00,2024-12-02
2024-12-02T08:00:00Z,123.63,2024-12-02T09:00:00+01:00,2024-12-02
2024-12-02T09:00:00Z,121.27,2024-12-02T10:00:00+01:00,2024-12-02
2024-12-02T10:00:00Z,115.8,2024-12-02T11:00:00+01:00,2024-12-02
2024-12-02T11:00:00Z,115.09,2024-12-02T12:00:00+01:00,2024-12-02
2024-12-02T12:00:00Z,127.6,2024-12-02T13:00:00+01:00,2024-12-02
2024-12-02T13:00:00Z,136.74,2024-12-02T14:00:00+01:00,2024-12-02
2024-12-02T14:00:00Z,144.04,2024-12-02T15:00:00+01:00,2024-12-02
2024-12-02T15:00:00Z,144.75,2024-12-02T16:00:00+01:00,2024-12-02
2024-12-02T16:00:00Z,147.68,2024-12-02T17:00:00+01:00,2024-12-02
2024-12-02T17:00:00Z,147.9,2024-12-02T18:00:00+01:00,2024-12-02
2024-12-02T18:00:00Z,138.0,2024-12-02T19:00:00+01:00,2024-12-02
2024-12-02T19:00:00Z,120.01,2024-12-02T20:00:00+01:00,2024-12-02
2024-12-02T20:00:00Z,112.68,2024-12-02T21:00:00+01:00,2024-12-02
2024-12-02T21:00:00Z,111.72,2024-12-02T22:00:00+01:00,2024-12-02
2024-12-02T22:00:00Z,102.21,2024-12-02T23:00:00+01:00,2024-12-02
2024-12-02T23:00:00Z,110.73,2024-12-03T00:00:00+01:00,2024-12-03
2024-12-03T00:00:00Z,103.05,2024-12-03T01:00:00+01:00,2024-12-03
2024-12-03T01:00:00Z,96.28,2024-12-03T02:00:00+01:00,2024-12-03
2024-12-03T02:00:00Z,93.22,2024-12-03T03:00:00+01:00,2024-12-03
2024-12-03T03:00:00Z,100.48,2024-12-03T04:00:00+01:00,2024-12-03
2024-12-03T04:00:00Z,108.09,2024-12-03T05:00:00+01:00,2024-12-03
2024-12-03T05:00:00Z,121.76,2024-12-03T06:00:00+01:00,2024-12-03
2024-12-03T06:00:00Z,142.39,2024-12-03T07:00:00+01:00,2024-12-03
2024-12-03T07:00:00Z,154.62,2024-12-03T08:00:00+01:00,2024-12-03
2024-12-03T08:00:00Z,150.09,2024-12-03T09:00:00+01:00,2024-12-03
2024-12-03T09:00:00Z,141.37,2024-12-03T10:00:00+01:00,2024-12-03
2024-12-03T10:00:00Z,139.23,2024-12-03T11:00:00+01:00,2024-12-03
2024-12-03T11:00:00Z,135.62,2024-12-03T12:00:00+01:00,2024-12-03
2024-12-03T12:00:00Z,142.41,2024-12-03T13:00:00+01:00,2024-12-03
2024-12-03T13:00:00Z,150.02,2024-12-03T14:00:00+01:00,2024-12-03
2024-12-03T14:00:00Z,168.94,2024-12-03T15:00:00+01:00,2024-12-03
2024-12-03T15:00:00Z,205.18,2024-12-03T16:00:00+01:00,2024-12-03
2024-12-03T16:00:00Z,210.0,2024-12-03T17:00:00+01:00,2024-12-03
2024-12-03T17:00:00Z,197.88,2024-12-03T18:00:00+01:00,2024-12-03
2024-12-03T18:00:00Z,189.83,2024-12-03T19:00:00+01:00,2024-12-03
2024-12-03T19:00:00Z,170.04,2024-12-03T20:00:00+01:00,2024-12-03
2024-12-03T20:00:00Z,153.61,2024-12-03T21:00:00+01:00,2024-12-03
2024-12-03T21:00:00Z,142.08,2024-12-03T22:00:00+01:00,2024-12-03
2024-12-03T22:00:00Z,130.81,2024-12-03T23:00:00+01:00,2024-12-03
2024-12-03T23:00:00Z,120.99,2024-12-04T00:00:00+01:00,2024-12-04
2024-12-04T00:00:00Z,116.66,2024-12-04T01:00:00+01:00,2024-12-04
2024-12-04T01:00:00Z,112.79,2024-12-04T02:00:00+01:00,2024-12-04
2024-12-04T02:00:00Z,110.19,2024-12-04T03:00:00+01:00,2024-12-04
2024-12-04T03:00:00Z,112.26,2024-12-04T04:00:00+01:00,2024-12-04
2024-12-04T04:00:00Z,120.91,2024-12-04T05:00:00+01:00,2024-12-04
2024-12-04T05:00:00Z,145.2,2024-12-04T06:00:00+01:00,2024-12-04
2024-12-04T06:00:00Z,209.76,2024-12-04T07:00:00+01:00,2024-12-04
2024-12-04T07:00:00Z,276.66,2024-12-04T08:00:00+01:00,2024-12-04
2024-12-04T08:00:00Z,250.76,2024-12-04T09:00:00+01:00,2024-12-04
2024-12-04T09:00:00Z,212.21,2024-12-04T10:00:00+01:00,2024-12-04
2024-12-04T10:00:00Z,198.95,2024-12-04T11:00:00+01:00,2024-12-04
2024-12-04T11:00:00Z,192.25,2024-12-04T12:00:00+01:00,2024-12-04
2024-12-04T12:00:00Z,199.82,2024-12-04T13:00:00+01:00,2024-12-04
2024-12-04T13:00:00Z,218.44,2024-12-04T14:00:00+01:00,2024-12-04
2024-12-04T14:00:00Z,242.87,2024-12-04T15:00:00+01:00,2024-12-04
2024-12-04T15:00:00Z,267.35,2024-12-04T16:00:00+01:00,2024-12-04
2024-12-04T16:00:00Z,287.76,2024-12-04T17:00:00+01:00,2024-12-04
2024-12-04T17:00:00Z,230.22,2024-12-04T18:00:00+01:00,2024-12-04
2024-12-04T18:00:00Z,197.59,2024-12-04T19:00:00+01:00,2024-12-04
2024-12-04T19:00:00Z,165.68,2024-12-04T20:00:00+01:00,2024-12-04
2024-12-04T20:00:00Z,148.34,2024-12-04T21:00:00+01:00,2024-12-04
2024-12-04T21:00:00Z,128.33,2024-12-04T22:00:00+01:00,2024-12-04
2024-12-04T22:00:00Z,113.27,2024-12-04T23:00:00+01:00,2024-12-04
2024-12-04T23:00:00Z,114.77,2024-12-05T00:00:00+01:00,2024-12-05
2024-12-05T00:00:00Z,105.74,2024-12-05T01:00:00+01:00,2024-12-05
2024-12-05T01:00:00Z,103.27,2024-12-05T02:00:00+01:00,2024-12-05
2024-12-05T02:00:00Z,104.5,2024-12-05T03:00:00+01:00,2024-12-05
2024-12-05T03:00:00Z,103.27,2024-12-05T04:00:00+01:00,2024-12-05
2024-12-05T04:00:00Z,104.12,2024-12-05T05:00:00+01:00,2024-12-05
2024-12-05T05:00:00Z,135.88,2024-12-05T06:00:00+01:00,2024-12-05
2024-12-05T06:00:00Z,143.54,2024-12-05T07:00:00+01:00,2024-12-05
2024-12-05T07:00:00Z,141.29,2024-12-05T08:00:00+01:00,2024-12-05
2024-12-05T08:00:00Z,131.78,2024-12-05T09:00:00+01:00,2024-12-05
2024-12-05T09:00:00Z,124.92,2024-12-05T10:00:00+01:00,2024-12-05
2024-12-05T10:00:00Z,107.31,2024-12-05T11:00:00+01:00,2024-12-05
2024-12-05T11:00:00Z,102.67,2024-12-05T12:00:00+01:00,2024-12-05
2024-12-05T12:00:00Z,102.93,2024-12-05T13:00:00+01:00,2024-12-05
2024-12-05T13:00:00Z,102.89,2024-12-05T14:00:00+01:00,2024-12-05
2024-12-05T14:00:00Z,100.87,2024-12-05T15:00:00+01:00,2024-12-05
2024-12-05T15:00:00Z,101.5,2024-12-05T16:00:00+01:00,2024-12-05
2024-12-05T16:00:00Z,118.31,2024-12-05T17:00:00+01:00,2024-12-05
2024-12-05T17:00:00Z,112.16,2024-12-05T18:00:00+01:00,2024-12-05
2024-12-05T18:00:00Z,105.36,2024-12-05T19:00:00+01:00,2024-12-05
2024-12-05T19:00:00Z,87.13,2024-12-05T20:00:00+01:00,2024-12-05
2024-12-05T20:00:00Z,77.3,2024-12-05T21:00:00+01:00,2024-12-05
2024-12-05T21:00:00Z,74.17,2024-12-05T22:00:00+01:00,2024-12-05
2024-12-05T22:00:00Z,43.14,2024-12-05T23:00:00+01:00,2024-12-05
2024-12-05T23:00:00Z,10.64,2024-12-06T00:00:00+01:00,2024-12-06
2024-12-06T00:00:00Z,4.6,2024-12-06T01:00:00+01:00,2024-12-06
2024-12-06T01:00:00Z,3.87,2024-12-06T02:00:00+01:00,2024-12-06
2024-12-06T02:00:00Z,2.31,2024-12-06T03:00:00+01:00,2024-12-06
2024-12-06T03:00:00Z,2.99,2024-12-06T04:00:00+01:00,2024-12-06
2024-12-06T04:00:00Z,10.35,2024-12-06T05:00:00+01:00,2024-12-06
2024-12-06T05:00:00Z,63.49,2024-12-06T06:00:00+01:00,2024-12-06
2024-12-06T06:00:00Z,92.71,2024-12-06T07:00:00+01:00,2024-12-06
2024-12-06T07:00:00Z,110.17,2024-12-06T08:00:00+01:00,2024-12-06
2024-12-06T08:00:00Z,110.16,2024-12-06T09:00:00+01:00,2024-12-06
2024-12-06T09:00:00Z,104.08,2024-12-06T10:00:00+01:00,2024-12-06
2024-12-06T10:00:00Z,98.37,2024-12-06T11:00:00+01:00,2024-12-06
2024-12-06T11:00:00Z,91.9,2024-12-06T12:00:00+01:00,2024-12-06
2024-12-06T12:00:00Z,100.7,2024-12-06T13:00:00+01:00,2024-12-06
2024-12-06T13:00:00Z,109.0,2024-12-06T14:00:00+01:00,2024-12-06
2024-12-06T14:00:00Z,116.92,2024-12-06T15:00:00+01:00,2024-12-06
2024-12-06T15:00:00Z,131.55,2024-12-06T16:00:00+01:00,2024-12-06
2024-12-06T16:00:00Z,142.99,2024-12-06T17:00:00+01:00,2024-12-06
2024-12-06T17:00:00Z,151.07,2024-12-06T18:00:00+01:00,2024-12-06
2024-12-06T18:00:00Z,142.48,2024-12-06T19:00:00+01:00,2024-12-06
2024-12-06T19:00:00Z,130.0,2024-12-06T20:00:00+01:00,2024-12-06
2024-12-06T20:00:00Z,119.42,2024-12-06T21:00:00+01:00,2024-12-06
2024-12-06T21:00:00Z,121.08,2024-12-06T22:00:00+01:00,2024-12-06
2024-12-06T22:00:00Z,102.14,2024-12-06T23:00:00+01:00,2024-12-06
2024-12-06T23:00:00Z,86.65,2024-12-07T00:00:00+01:00,2024-12-07
2024-12-07T00:00:00Z,74.32,2024-12-07T01:00:00+01:00,2024-12-07
2024-12-07T01:00:00Z,68.0,2024-12-07T02:00:00+01:00,2024-12-07
2024-12-07T02:00:00Z,63.87,2024-12-07T03:00:00+01:00,2024-12-07
2024-12-07T03:00:00Z,58.09,2024-12-07T04:00:00+01:00,2024-12-07
2024-12-07T04:00:00Z,50.16,2024-12-07T05:00:00+01:00,2024-12-07
2024-12-07T05:00:00Z,39.46,2024-12-07T06:00:00+01:00,2024-12-07
2024-12-07T06:00:00Z,43.28,2024-12-07T07:00:00+01:00,2024-12-07
2024-12-07T07:00:00Z,58.06,2024-12-07T08:00:00+01:00,2024-12-07
2024-12-07T08:00:00Z,62.86,2024-12-07T09:00:00+01:00,2024-12-07
2024-12-07T09:00:00Z,64.92,2024-12-07T10:00:00+01:00,2024-12-07
2024-12-07T10:00:00Z,64.92,2024-12-07T11:00:00+01:00,2024-12-07
2024-12-07T11:00:00Z,68.0,2024-12-07T12:00:00+01:00,2024-12-07
2024-12-07T12:00:00Z,72.84,2024-12-07T13:00:00+01:00,2024-12-07
2024-12-07T13:00:00Z,74.24,2024-12-07T14:00:00+01:00,2024-12-07
2024-12-07T14:00:00Z,82.5,2024-12-07T15:00:00+01:00,2024-12-07
2024-12-07T15:00:00Z,96.45,2024-12-07T16:00:00+01:00,2024-12-07
2024-12-07T16:00:00Z,96.0,2024-12-07T17:00:00+01:00,2024-12-07
2024-12-07T17:00:00Z,87.92,2024-12-07T18:00:00+01:00,2024-12-07
2024-12-07T18:00:00Z,82.41,2024-12-07T19:00:00+01:00,2024-12-07
2024-12-07T19:00:00Z,78.92,2024-12-07T20:00:00+01:00,2024-12-07
2024-12-07T20:00:00Z,85.03,2024-12-07T21:00:00+01:00,2024-12-07
2024-12-07T21:00:00Z,82.5,2024-12-07T22:00:00+01:00,2024-12-07
2024-12-07T22:00:00Z,74.8,2024-12-07T23:00:00+01:00,2024-12-07
2024-12-07T23:00:00Z,93.91,2024-12-08T00:00:00+01:00,2024-12-08
2024-12-08T00:00:00Z,86.83,2024-12-08T01:00:00+01:00,2024-12-08
2024-12-08T01:00:00Z,86.73,2024-12-08T02:00:00+01:00,2024-12-08
2024-12-08T02:00:00Z,83.95,2024-12-08T03:00:00+01:00,2024-12-08
2024-12-08T03:00:00Z,84.44,2024-12-08T04:00:00+01:00,2024-12-08
2024-12-08T04:00:00Z,91.13,2024-12-08T05:00:00+01:00,2024-12-08
2024-12-08T05:00:00Z,91.25,2024-12-08T06:00:00+01:00,2024-12-08
2024-12-08T06:00:00Z,91.29,2024-12-08T07:00:00+01:00,2024-12-08
2024-12-08T07:00:00Z,100.84,2024-12-08T08:00:00+01:00,2024-12-08
2024-12-08T08:00:00Z,109.4,2024-12-08T09:00:00+01:00,2024-12-08
2024-12-08T09:00:00Z,110.84,2024-12-08T10:00:00+01:00,2024-12-08
2024-12-08T10:00:00Z,117.39,2024-12-08T11:00:00+01:00,2024-12-08
2024-12-08T11:00:00Z,118.36,2024-12-08T12:00:00+01:00,2024-12-08
2024-12-08T12:00:00Z,116.74,2024-12-08T13:00:00+01:00,2024-12-08
2024-12-08T13:00:00Z,111.91,2024-12-08T14:00:00+01:00,2024-12-08
2024-12-08T14:00:00Z,121.38,2024-12-08T15:00:00+01:00,2024-12-08
2024-12-08T15:00:00Z,105.94,2024-12-08T16:00:00+01:00,2024-12-08
2024-12-08T16:00:00Z,113.61,2024-12-08T17:00:00+01:00,2024-12-08
2024-12-08T17:00:00Z,98.55,2024-12-08T18:00:00+01:00,2024-12-08
2024-12-08T18:00:00Z,97.69,2024-12-08T19:00:00+01:00,2024-12-08
2024-12-08T19:00:00Z,91.29,2024-12-08T20:00:00+01:00,2024-12-08
2024-12-08T20:00:00Z,90.56,2024-12-08T21:00:00+01:00,2024-12-08
2024-12-08T21:00:00Z,88.6,2024-12-08T22:00:00+01:00,2024-12-08
2024-12-08T22:00:00Z,75.01,2024-12-08T23:00:00+01:00,2024-12-08
2024-12-08T23:00:00Z,71.36,2024-12-09T00:00:00+01:00,2024-12-09
2024-12-09T00:00:00Z,55.83,2024-12-09T01:00:00+01:00,2024-12-09
2024-12-09T01:00:00Z,35.13,2024-12-09T02:00:00+01:00,2024-12-09
2024-12-09T02:00:00Z,34.4,2024-12-09T03:00:00+01:00,2024-12-09
2024-12-09T03:00:00Z,40.01,2024-12-09T04:00:00+01:00,2024-12-09
2024-12-09T04:00:00Z,72.24,2024-12-09T05:00:00+01:00,2024-12-09
2024-12-09T05:00:00Z,79.4,2024-12-09T06:00:00+01:00,2024-12-09
2024-12-09T06:00:00Z,113.34,2024-12-09T07:00:00+01:00,2024-12-09
2024-12-09T07:00:00Z,122.54,2024-12-09T08:00:00+01:00,2024-12-09
2024-12-09T08:00:00Z,123.12,2024-12-09T09:00:00+01:00,2024-12-09
2024-12-09T09:00:00Z,129.81,2024-12-09T10:00:00+01:00,2024-12-09
2024-12-09T10:00:00Z,128.7,2024-12-09T11:00:00+01:00,2024-12-09
2024-12-09T11:00:00Z,128.32,2024-12-09T12:00:00+01:00,2024-12-09
2024-12-09T12:00:00Z,124.51,2024-12-09T13:00:00+01:00,2024-12-09
2024-12-09T13:00:00Z,121.35,2024-12-09T14:00:00+01:00,2024-12-09
2024-12-09T14:00:00Z,116.83,2024-12-09T15:00:00+01:00,2024-12-09
2024-12-09T15:00:00Z,116.08,2024-12-09T16:00:00+01:00,2024-12-09
2024-12-09T16:00:00Z,120.57,2024-12-09T17:00:00+01:00,2024-12-09
2024-12-09T17:00:00Z,123.69,2024-12-09T18:00:00+01:00,2024-12-09
2024-12-09T18:00:00Z,125.76,2024-12-09T19:00:00+01:00,2024-12-09
2024-12-09T19:00:00Z,114.97,2024-12-09T20:00:00+01:00,2024-12-09
2024-12-09T20:00:00Z,100.98,2024-12-09T21:00:00+01:00,2024-12-09
2024-12-09T21:00:00Z,98.48,2024-12-09T22:00:00+01:00,2024-12-09
2024-12-09T22:00:00Z,92.77,2024-12-09T23:00:00+01:00,2024-12-09
2024-12-09T23:00:00Z,92.85,2024-12-10T00:00:00+01:00,2024-12-10
2024-12-10T00:00:00Z,89.33,2024-12-10T01:00:00+01:00,2024-12-10
2024-12-10T01:00:00Z,86.5,2024-12-10T02:00:00+01:00,2024-12-10
2024-12-10T02:00:00Z,83.7,2024-12-10T03:00:00+01:00,2024-12-10
2024-12-10T03:00:00Z,87.21,2024-12-10T04:00:00+01:00,2024-12-10
2024-12-10T04:00:00Z,89.07,2024-12-10T05:00:00+01:00,2024-12-10
2024-12-10T05:00:00Z,112.06,2024-12-10T06:00:00+01:00,2024-12-10
2024-12-10T06:00:00Z,135.18,2024-12-10T07:00:00+01:00,2024-12-10
2024-12-10T07:00:00Z,169.76,2024-12-10T08:00:00+01:00,2024-12-10
2024-12-10T08:00:00Z,182.14,2024-12-10T09:00:00+01:00,2024-12-10
2024-12-10T09:00:00Z,184.75,2024-12-10T10:00:00+01:00,2024-12-10
2024-12-10T10:00:00Z,186.5,2024-12-10T11:00:00+01:00,2024-12-10
2024-12-10T11:00:00Z,180.62,2024-12-10T12:00:00+01:00,2024-12-10
2024-12-10T12:00:00Z,190.78,2024-12-10T13:00:00+01:00,2024-12-10
2024-12-10T13:00:00Z,189.41,2024-12-10T14:00:00+01:00,2024-12-10
2024-12-10T14:00:00Z,197.64,2024-12-10T15:00:00+01:00,2024-12-10
2024-12-10T15:00:00Z,200.18,2024-12-10T16:00:00+01:00,2024-12-10
2024-12-10T16:00:00Z,202.38,2024-12-10T17:00:00+01:00,2024-12-10
2024-12-10T17:00:00Z,181.0,2024-12-10T18:00:00+01:00,2024-12-10
2024-12-10T18:00:00Z,180.17,2024-12-10T19:00:00+01:00,2024-12-10
2024-12-10T19:00:00Z,166.6,2024-12-10T20:00:00+01:00,2024-12-10
2024-12-10T20:00:00Z,151.15,2024-12-10T21:00:00+01:00,2024-12-10
2024-12-10T21:00:00Z,137.94,2024-12-10T22:00:00+01:00,2024-12-10
2024-12-10T22:00:00Z,121.37,2024-12-10T23:00:00+01:00,2024-12-10
2024-12-10T23:00:00Z,115.94,2024-12-11T00:00:00+01:00,2024-12-11
2024-12-11T00:00:00Z,108.22,2024-12-11T01:00:00+01:00,2024-12-11
2024-12-11T01:00:00Z,107.31,2024-12-11T02:00:00+01:00,2024-12-11
2024-12-11T02:00:00Z,106.17,2024-12-11T03:00:00+01:00,2024-12-11
2024-12-11T03:00:00Z,108.69,2024-12-11T04:00:00+01:00,2024-12-11
2024-12-11T04:00:00Z,125.31,2024-12-11T05:00:00+01:00,2024-12-11
2024-12-11T05:00:00Z,163.42,2024-12-11T06:00:00+01:00,2024-12-11
2024-12-11T06:00:00Z,295.5,2024-12-11T07:00:00+01:00,2024-12-11
2024-12-11T07:00:00Z,368.97,2024-12-11T08:00:00+01:00,2024-12-11
2024-12-11T08:00:00Z,377.12,2024-12-11T09:00:00+01:00,2024-12-11
2024-12-11T09:00:00Z,348.64,2024-12-11T10:00:00+01:00,2024-12-11
2024-12-11T10:00:00Z,379.99,2024-12-11T11:00:00+01:00,2024-12-11
2024-12-11T11:00:00Z,385.87,2024-12-11T12:00:00+01:00,2024-12-11
2024-12-11T12:00:00Z,404.91,2024-12-11T13:00:00+01:00,2024-12-11
2024-12-11T13:00:00Z,371.96,2024-12-11T14:00:00+01:00,2024-12-11
